variant_test_data,cal_test,run,class,n_cov,n_val,coverage,n_cal_cls,n_test_cls,p_value
_blurred_SD2,baseline3T-cal_dv3T-test,64,1,435,645,0.6744186046511628,258,645,4.483541823602082e-14
_blurred_SD2,baseline3T-cal_dv3T-test,65,0,1155,3698,0.3123309897241752,1505,3698,0.0
_blurred_SD2,baseline3T-cal_dv3T-test,65,1,531,602,0.8820598006644518,301,602,0.24066595760940107
_blurred_SD2,baseline3T-cal_dv3T-test,66,0,1887,3569,0.5287195292799104,1634,3569,2.7458300611750035e-169
_blurred_SD2,baseline3T-cal_dv3T-test,66,1,576,731,0.7879616963064295,172,731,0.00025418467092419567
_blurred_SD2,baseline3T-cal_dv3T-test,67,0,1615,3612,0.4471207087486157,1591,3612,5.39762113001178e-232
_blurred_SD2,baseline3T-cal_dv3T-test,67,1,621,688,0.9026162790697675,215,688,0.5644898282054821
_blurred_SD2,baseline3T-cal_dv3T-test,68,0,2550,3612,0.7059800664451827,1591,3612,1.609988467385607e-58
_blurred_SD2,baseline3T-cal_dv3T-test,68,1,665,688,0.9665697674418605,215,688,0.9999042682785663
_blurred_SD2,baseline3T-cal_dv3T-test,69,0,1978,3655,0.5411764705882353,1548,3655,4.567772987344508e-155
_blurred_SD2,baseline3T-cal_dv3T-test,69,1,479,645,0.7426356589147287,258,645,1.516307920916038e-08
_blurred_SD2,baseline3T-cal_dv3T-test,70,0,1234,3741,0.3298583266506282,1462,3741,0.0
_blurred_SD2,baseline3T-cal_dv3T-test,70,1,409,559,0.7316636851520573,344,559,1.4988512828398565e-10
_blurred_SD2,baseline3T-cal_dv3T-test,71,0,1822,3612,0.5044296788482835,1591,3612,1.0110508969520741e-184
_blurred_SD2,baseline3T-cal_dv3T-test,71,1,616,688,0.8953488372093024,215,688,0.44133131311568913
_blurred_SD2,baseline3T-cal_dv3T-test,72,0,1940,3655,0.53077975376197,1548,3655,1.6728942031179916e-162
_blurred_SD2,baseline3T-cal_dv3T-test,72,1,420,645,0.6511627906976745,258,645,3.2811055940445456e-16
_blurred_SD2,baseline3T-cal_dv3T-test,73,0,1921,3698,0.5194699837750135,1505,3698,1.6105722382267379e-167
_blurred_SD2,baseline3T-cal_dv3T-test,73,1,566,602,0.9401993355481728,301,602,0.9881974522355023
_blurred_SD2,baseline3T-cal_dv3T-test,74,0,1617,3655,0.44240766073871407,1548,3655,9.807628576072698e-233
_blurred_SD2,baseline3T-cal_dv3T-test,74,1,586,645,0.9085271317829458,258,645,0.652756334776397
_blurred_SD2,baseline3T-cal_dv3T-test,75,0,1934,3698,0.5229853975121688,1505,3698,5.674604625927822e-165
_blurred_SD2,baseline3T-cal_dv3T-test,75,1,534,602,0.8870431893687708,301,602,0.31423109807139726
_blurred_SD2,baseline3T-cal_dv3T-test,76,0,1806,3612,0.5,1591,3612,3.5474844500825594e-188
_blurred_SD2,baseline3T-cal_dv3T-test,76,1,593,688,0.8619186046511628,215,688,0.07391519145596645
_blurred_SD2,baseline3T-cal_dv3T-test,77,0,2018,3612,0.5586932447397563,1591,3612,6.53845423043532e-145
_blurred_SD2,baseline3T-cal_dv3T-test,77,1,617,688,0.8968023255813954,215,688,0.4655227809583843
_blurred_SD2,baseline3T-cal_dv3T-test,78,0,1269,3698,0.3431584640346133,1505,3698,2e-323
_blurred_SD2,baseline3T-cal_dv3T-test,78,1,589,602,0.978405315614618,301,602,0.9999998851636213
_blurred_SD2,baseline3T-cal_dv3T-test,79,0,1497,3784,0.39561310782241016,1419,3784,8.395544962263955e-261
_blurred_SD2,baseline3T-cal_dv3T-test,79,1,471,516,0.9127906976744186,387,516,0.7529442131591124
_blurred_SD2,baseline3T-cal_dv3T-test,80,0,1064,3655,0.2911080711354309,1548,3655,0.0
_blurred_SD2,baseline3T-cal_dv3T-test,80,1,575,645,0.8914728682170543,258,645,0.351011289200424
_blurred_SD2,baseline3T-cal_dv3T-test,81,0,1196,3698,0.32341806381828014,1505,3698,0.0
_blurred_SD2,baseline3T-cal_dv3T-test,81,1,482,602,0.8006644518272426,301,602,6.648558317718205e-05
_blurred_SD2,baseline3T-cal_dv3T-test,82,0,2066,3655,0.5652530779753762,1548,3655,1.8255105618378438e-138
_blurred_SD2,baseline3T-cal_dv3T-test,82,1,592,645,0.9178294573643411,258,645,0.8015943176762808
_blurred_SD2,baseline3T-cal_dv3T-test,83,0,1326,3569,0.37153264219669374,1634,3569,5.18269376110035e-309
_blurred_SD2,baseline3T-cal_dv3T-test,83,1,621,731,0.8495212038303693,172,731,0.04778870608541507
_blurred_SD2,baseline3T-cal_dv3T-test,84,0,1944,3655,0.5318741450068399,1548,3655,1.032654510720938e-161
_blurred_SD2,baseline3T-cal_dv3T-test,84,1,590,645,0.9147286821705426,258,645,0.755840426570189
_blurred_SD2,baseline3T-cal_dv3T-test,85,0,1993,3827,0.5207734517899137,1376,3827,5.4240629091817644e-157
_blurred_SD2,baseline3T-cal_dv3T-test,85,1,322,473,0.6807610993657506,430,473,2.110467299757037e-16
_blurred_SD2,baseline3T-cal_dv3T-test,86,0,2142,3698,0.5792320173066522,1505,3698,1.0253162975184583e-126
_blurred_SD2,baseline3T-cal_dv3T-test,86,1,538,602,0.893687707641196,301,602,0.42754859882240853
_blurred_SD2,baseline3T-cal_dv3T-test,87,0,1728,3655,0.4727770177838577,1548,3655,4.111966162165261e-207
_blurred_SD2,baseline3T-cal_dv3T-test,87,1,482,645,0.7472868217054264,258,645,3.281733616064411e-08
_blurred_SD2,baseline3T-cal_dv3T-test,88,0,1871,3655,0.5119015047879617,1548,3655,1.979768610615872e-176
_blurred_SD2,baseline3T-cal_dv3T-test,88,1,613,645,0.9503875968992248,258,645,0.9965093813868046
_blurred_SD2,baseline3T-cal_dv3T-test,89,0,2244,3655,0.6139534883720931,1548,3655,1.946268067896229e-107
_blurred_SD2,baseline3T-cal_dv3T-test,89,1,556,645,0.862015503875969,258,645,0.0560773301876103
_blurred_SD2,baseline3T-cal_dv3T-test,90,0,1967,3655,0.5381668946648427,1548,3655,3.341348443193627e-157
_blurred_SD2,baseline3T-cal_dv3T-test,90,1,625,645,0.9689922480620154,258,645,0.9999752665888577
_blurred_SD2,baseline3T-cal_dv3T-test,91,0,1748,3612,0.4839424141749723,1591,3612,5.677611126995613e-201
_blurred_SD2,baseline3T-cal_dv3T-test,91,1,488,688,0.7093023255813954,215,688,7.412592305762172e-10
_blurred_SD2,baseline3T-cal_dv3T-test,92,0,2135,3741,0.5707030205827319,1462,3741,1.5313759259575564e-129
_blurred_SD2,baseline3T-cal_dv3T-test,92,1,435,559,0.778175313059034,344,559,8.740237397287889e-07
_blurred_SD2,baseline3T-cal_dv3T-test,93,0,1713,3612,0.4742524916943522,1591,3612,6.635141921135424e-209
_blurred_SD2,baseline3T-cal_dv3T-test,93,1,526,688,0.7645348837209303,215,688,2.829148629699969e-06
_blurred_SD2,baseline3T-cal_dv3T-test,94,0,2165,3612,0.5993909191583611,1591,3612,5.981076634599717e-118
_blurred_SD2,baseline3T-cal_dv3T-test,94,1,655,688,0.9520348837209303,215,688,0.9967042720242005
_blurred_SD2,baseline3T-cal_dv3T-test,95,0,1696,3569,0.47520313813393106,1634,3569,9.301953785173204e-212
_blurred_SD2,baseline3T-cal_dv3T-test,95,1,631,731,0.8632010943912448,172,731,0.11157083723228363
_blurred_SD2,baseline3T-cal_dv3T-test,96,0,1724,3569,0.4830484729616139,1634,3569,3.1236252014821483e-205
_blurred_SD2,baseline3T-cal_dv3T-test,96,1,535,731,0.7318741450068399,172,731,4.0701523674579645e-07
_blurred_SD2,baseline3T-cal_dv3T-test,97,0,1568,3870,0.40516795865633076,1333,3870,3.3122633313619675e-241
_blurred_SD2,baseline3T-cal_dv3T-test,97,1,383,430,0.8906976744186047,473,430,0.35190811369130065
_blurred_SD2,baseline3T-cal_dv3T-test,98,0,1157,3741,0.30927559476075916,1462,3741,0.0
_blurred_SD2,baseline3T-cal_dv3T-test,98,1,467,559,0.8354203935599285,344,559,0.003306802571248851
_blurred_SD2,baseline3T-cal_dv3T-test,99,0,1729,3526,0.49035734543391946,1677,3526,1.4267107915193708e-202
_blurred_SD2,baseline3T-cal_dv3T-test,99,1,658,774,0.8501291989664083,129,774,0.052633945863437774
_blurred_SD2,dv1.5T-cal_dv1.5T-test,0,0,14309,15179,0.9426839712761051,1720,15179,0.9999999999681026
_blurred_SD2,dv1.5T-cal_dv1.5T-test,0,1,1160,1161,0.9991386735572783,86,1161,0.9999999999758314
_blurred_SD2,dv1.5T-cal_dv1.5T-test,1,0,14017,15179,0.923446867382568,1720,15179,0.9996124656881358
_blurred_SD2,dv1.5T-cal_dv1.5T-test,1,1,1160,1161,0.9991386735572783,86,1161,0.9999999999758314
_blurred_SD2,dv1.5T-cal_dv1.5T-test,2,0,13514,15179,0.8903089795111667,1720,15179,0.11770928465081526
_blurred_SD2,dv1.5T-cal_dv1.5T-test,2,1,284,1161,0.2446167097329888,86,1161,1.1149976707352788e-35
_blurred_SD2,dv1.5T-cal_dv1.5T-test,3,0,14256,15222,0.9365392195506503,1677,15222,0.9999999581537132
_blurred_SD2,dv1.5T-cal_dv1.5T-test,3,1,1036,1118,0.9266547406082289,129,1118,0.8368335898837455
_blurred_SD2,dv1.5T-cal_dv1.5T-test,4,0,13410,15265,0.8784801834261382,1634,15265,0.004840134840337052
_blurred_SD2,dv1.5T-cal_dv1.5T-test,4,1,1075,1075,1.0,172,1075,1.0
_blurred_SD2,dv1.5T-cal_dv1.5T-test,5,0,13892,15265,0.9100556829348182,1634,15265,0.9112818410833008
_blurred_SD2,dv1.5T-cal_dv1.5T-test,5,1,962,1075,0.8948837209302326,172,1075,0.4640931640030446
_blurred_SD2,dv1.5T-cal_dv1.5T-test,6,0,13853,15222,0.9100643805019052,1677,15222,0.9101358759517179
_blurred_SD2,dv1.5T-cal_dv1.5T-test,6,1,1069,1118,0.9561717352415027,129,1118,0.9928535424641372
_blurred_SD2,dv1.5T-cal_dv1.5T-test,7,0,13421,15222,0.8816844041518854,1677,15222,0.011761050323758826
_blurred_SD2,dv1.5T-cal_dv1.5T-test,7,1,915,1118,0.8184257602862254,129,1118,0.005707632625092021
_blurred_SD2,dv1.5T-cal_dv1.5T-test,8,0,13546,15179,0.8924171552803215,1720,15179,0.17811434020260827
_blurred_SD2,dv1.5T-cal_dv1.5T-test,8,1,621,1161,0.5348837209302325,86,1161,4.511472188945827e-13
_blurred_SD2,dv1.5T-cal_dv1.5T-test,9,0,13627,15394,0.8852150188385085,1505,15394,0.040805749907146964
_blurred_SD2,dv1.5T-cal_dv1.5T-test,9,1,888,946,0.9386892177589852,301,946,0.9898291825758984
_blurred_SD2,dv1.5T-cal_dv1.5T-test,10,0,13780,15179,0.9078331905922656,1720,15179,0.8648213232936874
_blurred_SD2,dv1.5T-cal_dv1.5T-test,10,1,273,1161,0.2351421188630491,86,1161,8.162080948914075e-37
_blurred_SD2,dv1.5T-cal_dv1.5T-test,11,0,13689,15222,0.8992905005912495,1677,15222,0.4626395369736188
_blurred_SD2,dv1.5T-cal_dv1.5T-test,11,1,1107,1118,0.9901610017889088,129,1118,0.9999999594045343
_blurred_SD2,dv1.5T-cal_dv1.5T-test,12,0,13014,15136,0.8598044397463002,1763,15136,7.586840254659781e-07
_blurred_SD2,dv1.5T-cal_dv1.5T-test,12,1,1032,1204,0.8571428571428571,43,1204,0.2507554581274578
_blurred_SD2,dv1.5T-cal_dv1.5T-test,13,0,13956,15308,0.9116801672328194,1591,15308,0.94261337904019
_blurred_SD2,dv1.5T-cal_dv1.5T-test,13,1,944,1032,0.9147286821705426,215,1032,0.7673184212533638
_blurred_SD2,dv1.5T-cal_dv1.5T-test,14,0,14054,15265,0.9206681952178185,1634,15265,0.9977843619599941
_blurred_SD2,dv1.5T-cal_dv1.5T-test,14,1,1006,1075,0.935813953488372,172,1075,0.9611672137080521
_blurred_SD2,dv1.5T-cal_dv1.5T-test,15,0,13217,15265,0.8658368817556502,1634,15265,3.127975478430804e-05
_blurred_SD2,dv1.5T-cal_dv1.5T-test,15,1,921,1075,0.8567441860465116,172,1075,0.06936089430494533
_blurred_SD2,dv1.5T-cal_dv1.5T-test,16,0,13515,15308,0.8828717010713353,1591,15308,0.021268592305243292
_blurred_SD2,dv1.5T-cal_dv1.5T-test,16,1,869,1032,0.8420542635658915,215,1032,0.012757596360006593
_blurred_SD2,dv1.5T-cal_dv1.5T-test,17,0,14167,15179,0.9333289413004809,1720,15179,0.999999597652322
_blurred_SD2,dv1.5T-cal_dv1.5T-test,17,1,1160,1161,0.9991386735572783,86,1161,0.9999999999758314
_blurred_SD2,dv1.5T-cal_dv1.5T-test,18,0,14116,15136,0.9326109936575053,1763,15136,0.9999993598980713
_blurred_SD2,dv1.5T-cal_dv1.5T-test,18,1,332,1204,0.2757475083056478,43,1204,2.3845780845307558e-17
_blurred_SD2,dv1.5T-cal_dv1.5T-test,19,0,12697,15136,0.8388609936575053,1763,15136,9.745941460375578e-13
_blurred_SD2,dv1.5T-cal_dv1.5T-test,19,1,126,1204,0.10465116279069768,43,1204,6.108941126751702e-32
_blurred_SD2,dv1.5T-cal_dv1.5T-test,20,0,13950,15351,0.9087355872581591,1548,15351,0.866544538995016
_blurred_SD2,dv1.5T-cal_dv1.5T-test,20,1,905,989,0.9150657229524772,258,989,0.7700516091921695
_blurred_SD2,dv1.5T-cal_dv1.5T-test,21,0,13569,15265,0.8888961677038978,1634,15265,0.0869909390330572
_blurred_SD2,dv1.5T-cal_dv1.5T-test,21,1,1050,1075,0.9767441860465116,172,1075,0.9999975275228259
_blurred_SD2,dv1.5T-cal_dv1.5T-test,22,0,13287,15222,0.8728813559322034,1677,15222,0.0005116500143921327
_blurred_SD2,dv1.5T-cal_dv1.5T-test,22,1,1052,1118,0.9409660107334525,129,1118,0.9491945235500684
_blurred_SD2,dv1.5T-cal_dv1.5T-test,23,0,13989,15136,0.9242204016913319,1763,15136,0.9997616659543386
_blurred_SD2,dv1.5T-cal_dv1.5T-test,23,1,599,1204,0.49750830564784054,43,1204,2.1797723680318515e-08
_blurred_SD2,dv1.5T-cal_dv1.5T-test,24,0,14124,15179,0.9304960801106792,1720,15179,0.999996090104174
_blurred_SD2,dv1.5T-cal_dv1.5T-test,24,1,941,1161,0.8105081826012058,86,1161,0.013678126446675248
_blurred_SD2,dv1.5T-cal_dv1.5T-test,25,0,12918,15265,0.8462495905666557,1634,15265,6.614831525952336e-10
_blurred_SD2,dv1.5T-cal_dv1.5T-test,25,1,808,1075,0.7516279069767442,172,1075,2.570425290296169e-06
_blurred_SD2,dv1.5T-cal_dv1.5T-test,26,0,13019,15265,0.8528660334097609,1634,15265,3.639092978253702e-08
_blurred_SD2,dv1.5T-cal_dv1.5T-test,26,1,945,1075,0.8790697674418605,172,1075,0.24358747433989672
_blurred_SD2,dv1.5T-cal_dv1.5T-test,27,0,12759,15265,0.8358336062888961,1634,15265,5.949480926741711e-13
_blurred_SD2,dv1.5T-cal_dv1.5T-test,27,1,887,1075,0.8251162790697675,172,1075,0.0063263241959225485
_blurred_SD2,dv1.5T-cal_dv1.5T-test,28,0,14308,15308,0.9346746799059316,1591,15308,0.9999996839640861
_blurred_SD2,dv1.5T-cal_dv1.5T-test,28,1,990,1032,0.9593023255813954,215,1032,0.9996077628100584
_blurred_SD2,dv1.5T-cal_dv1.5T-test,29,0,13710,15308,0.8956101384896786,1591,15308,0.3072061812418013
_blurred_SD2,dv1.5T-cal_dv1.5T-test,29,1,893,1032,0.8653100775193798,215,1032,0.08339820116485878
_blurred_SD2,dv1.5T-cal_dv1.5T-test,30,0,13936,15136,0.9207188160676533,1763,15136,0.9984440649100282
_blurred_SD2,dv1.5T-cal_dv1.5T-test,30,1,396,1204,0.3289036544850498,43,1204,1.2082545893758466e-14
_blurred_SD2,dv1.5T-cal_dv1.5T-test,31,0,14012,15222,0.9205097884640652,1677,15222,0.9976787306718167
_blurred_SD2,dv1.5T-cal_dv1.5T-test,31,1,1078,1118,0.964221824686941,129,1118,0.998422951807548
_blurred_SD2,dv1.5T-cal_dv1.5T-test,32,0,12896,15136,0.8520084566596194,1763,15136,7.689081805461291e-09
_blurred_SD2,dv1.5T-cal_dv1.5T-test,32,1,1098,1204,0.9119601328903655,43,1204,0.6723065490699394
_blurred_SD2,dv1.5T-cal_dv1.5T-test,33,0,13870,15179,0.9137624349430133,1720,15179,0.9733218604500838
_blurred_SD2,dv1.5T-cal_dv1.5T-test,33,1,1056,1161,0.9095607235142119,86,1161,0.6245385790583632
_blurred_SD2,dv1.5T-cal_dv1.5T-test,34,0,13769,15265,0.9019980347199476,1634,15265,0.6098183870376285
_blurred_SD2,dv1.5T-cal_dv1.5T-test,34,1,850,1075,0.7906976744186046,172,1075,0.00023236893904225264
_blurred_SD2,dv1.5T-cal_dv1.5T-test,35,0,13651,15308,0.8917559446041285,1591,15308,0.16467777221190055
_blurred_SD2,dv1.5T-cal_dv1.5T-test,35,1,688,1032,0.6666666666666666,215,1032,6.897057208083434e-14
_blurred_SD2,dv1.5T-cal_dv1.5T-test,36,0,13646,15222,0.8964656418341873,1677,15222,0.32434192679631263
_blurred_SD2,dv1.5T-cal_dv1.5T-test,36,1,232,1118,0.2075134168157424,129,1118,2.3896691518286984e-57
_blurred_SD2,dv1.5T-cal_dv1.5T-test,37,0,12563,15179,0.8276566308715989,1720,15179,3.836701154384781e-16
_blurred_SD2,dv1.5T-cal_dv1.5T-test,37,1,1147,1161,0.9879414298018949,86,1161,0.999994460945498
_blurred_SD2,dv1.5T-cal_dv1.5T-test,38,0,13639,15222,0.8960057811062935,1677,15222,0.30363861945963594
_blurred_SD2,dv1.5T-cal_dv1.5T-test,38,1,1074,1118,0.960644007155635,129,1118,0.9967476289299592
_blurred_SD2,dv1.5T-cal_dv1.5T-test,39,0,13916,15222,0.9142031270529497,1677,15222,0.9725103026166804
_blurred_SD2,dv1.5T-cal_dv1.5T-test,39,1,915,1118,0.8184257602862254,129,1118,0.005707632625092021
_blurred_SD2,dv1.5T-cal_dv1.5T-test,40,0,14023,15222,0.9212324267507555,1677,15222,0.9983481828311641
_blurred_SD2,dv1.5T-cal_dv1.5T-test,40,1,652,1118,0.5831842576028623,129,1118,6.306428358049031e-15
_blurred_SD2,dv1.5T-cal_dv1.5T-test,41,0,13878,15265,0.9091385522436948,1634,15265,0.8895667736481474
_blurred_SD2,dv1.5T-cal_dv1.5T-test,41,1,989,1075,0.92,172,1075,0.8376226736424557
_blurred_SD2,dv1.5T-cal_dv1.5T-test,42,0,13812,15136,0.9125264270613108,1763,15136,0.9600730012581098
_blurred_SD2,dv1.5T-cal_dv1.5T-test,42,1,1096,1204,0.9102990033222591,43,1204,0.6580461465481793
_blurred_SD2,dv1.5T-cal_dv1.5T-test,43,0,13123,15265,0.8596790042581067,1634,15265,1.528566507193544e-06
_blurred_SD2,dv1.5T-cal_dv1.5T-test,43,1,970,1075,0.9023255813953488,172,1075,0.5838383125965452
_blurred_SD2,dv1.5T-cal_dv1.5T-test,44,0,13183,15179,0.8685025363989722,1720,15179,8.2179980818573e-05
_blurred_SD2,dv1.5T-cal_dv1.5T-test,44,1,1147,1161,0.9879414298018949,86,1161,0.999994460945498
_blurred_SD2,dv1.5T-cal_dv1.5T-test,45,0,13671,15179,0.9006522168785822,1720,15179,0.5545129303516175
_blurred_SD2,dv1.5T-cal_dv1.5T-test,45,1,602,1161,0.5185185185185185,86,1161,6.026781082617042e-14
_blurred_SD2,dv1.5T-cal_dv1.5T-test,46,0,14018,15136,0.9261363636363636,1763,15136,0.9999257507096296
_blurred_SD2,dv1.5T-cal_dv1.5T-test,46,1,440,1204,0.3654485049833887,43,1204,4.932312501101275e-13
_blurred_SD2,dv1.5T-cal_dv1.5T-test,47,0,13149,15179,0.8662625996442453,1720,15179,2.9094299292181587e-05
_blurred_SD2,dv1.5T-cal_dv1.5T-test,47,1,1100,1161,0.9474590869939707,86,1161,0.9577507530810908
_blurred_SD2,dv1.5T-cal_dv1.5T-test,48,0,14077,15222,0.9247799237945079,1677,15222,0.9997421124328932
_blurred_SD2,dv1.5T-cal_dv1.5T-test,48,1,1108,1118,0.9910554561717353,129,1118,0.9999999806577875
_blurred_SD2,dv1.5T-cal_dv1.5T-test,49,0,13363,15222,0.8778741295493365,1677,15222,0.003355609540943252
_blurred_SD2,dv1.5T-cal_dv1.5T-test,49,1,652,1118,0.5831842576028623,129,1118,6.306428358049031e-15
_blurred_SD2,dv1.5T-cal_dv1.5T-test,50,0,13255,15265,0.8683262364886997,1634,15265,9.574869177181444e-05
_blurred_SD2,dv1.5T-cal_dv1.5T-test,50,1,832,1075,0.773953488372093,172,1075,3.696541456437813e-05
_blurred_SD2,dv1.5T-cal_dv1.5T-test,51,0,12555,15222,0.8247930626724478,1677,15222,5.449582514681429e-17
_blurred_SD2,dv1.5T-cal_dv1.5T-test,51,1,848,1118,0.7584973166368515,129,1118,3.115440973485212e-05
_blurred_SD2,dv1.5T-cal_dv1.5T-test,52,0,13316,15179,0.8772646419395217,1720,15179,0.0028812051610292958
_blurred_SD2,dv1.5T-cal_dv1.5T-test,52,1,1126,1161,0.9698535745047373,86,1161,0.9981291615717488
_blurred_SD2,dv1.5T-cal_dv1.5T-test,53,0,14055,15222,0.9233346472211273,1677,15222,0.9994289118703577
_blurred_SD2,dv1.5T-cal_dv1.5T-test,53,1,883,1118,0.7898032200357782,129,1118,0.000563559865934466
_blurred_SD2,dv1.5T-cal_dv1.5T-test,54,0,12944,15222,0.8503481802654054,1677,15222,4.9103954119125184e-09
_blurred_SD2,dv1.5T-cal_dv1.5T-test,54,1,879,1118,0.7862254025044723,129,1118,0.0004123417360301281
_blurred_SD2,dv1.5T-cal_dv1.5T-test,55,0,14274,15265,0.9350802489354733,1634,15265,0.9999998121351906
_blurred_SD2,dv1.5T-cal_dv1.5T-test,55,1,1059,1075,0.9851162790697674,172,1075,0.9999999772142456
_blurred_SD2,dv1.5T-cal_dv1.5T-test,56,0,13563,15308,0.8860073164358505,1591,15308,0.04827267624394251
_blurred_SD2,dv1.5T-cal_dv1.5T-test,56,1,958,1032,0.9282945736434108,215,1032,0.9226855311503882
_blurred_SD2,dv1.5T-cal_dv1.5T-test,57,0,13891,15179,0.9151459252915212,1720,15179,0.9834277754588571
_blurred_SD2,dv1.5T-cal_dv1.5T-test,57,1,1118,1161,0.9629629629629629,86,1161,0.993632041405188
_blurred_SD2,dv1.5T-cal_dv1.5T-test,58,0,13075,15179,0.8613874431780749,1720,15179,2.553089772684782e-06
_blurred_SD2,dv1.5T-cal_dv1.5T-test,58,1,621,1161,0.5348837209302325,86,1161,4.511472188945827e-13
_blurred_SD2,dv1.5T-cal_dv1.5T-test,59,0,13168,15308,0.8602038149986935,1591,15308,2.9145622782686536e-06
_blurred_SD2,dv1.5T-cal_dv1.5T-test,59,1,909,1032,0.8808139534883721,215,1032,0.21985649361398027
_blurred_SD2,dv1.5T-cal_dv1.5T-test,60,0,13968,15265,0.9150343924009171,1634,15265,0.9791978993109305
_blurred_SD2,dv1.5T-cal_dv1.5T-test,60,1,798,1075,0.7423255813953489,172,1075,7.898670572565573e-07
_blurred_SD2,dv1.5T-cal_dv1.5T-test,61,0,13881,15265,0.9093350802489355,1634,15265,0.8945030588080266
_blurred_SD2,dv1.5T-cal_dv1.5T-test,61,1,842,1075,0.7832558139534884,172,1075,0.00010447225529750893
_blurred_SD2,dv1.5T-cal_dv1.5T-test,62,0,13143,15179,0.8658673166875288,1720,15179,2.4095552684675876e-05
_blurred_SD2,dv1.5T-cal_dv1.5T-test,62,1,291,1161,0.25064599483204136,86,1161,5.606618733241835e-35
_blurred_SD2,dv1.5T-cal_dv1.5T-test,63,0,13211,15179,0.8703471901969827,1720,15179,0.0001859319310478304
_blurred_SD2,dv1.5T-cal_dv1.5T-test,63,1,1126,1161,0.9698535745047373,86,1161,0.9981291615717488
_blurred_SD2,dv1.5T-cal_dv1.5T-test,64,0,14180,15308,0.9263130389338908,1591,15308,0.9998796309977873
_blurred_SD2,dv1.5T-cal_dv1.5T-test,64,1,940,1032,0.9108527131782945,215,1032,0.7065875436167031
_blurred_SD2,dv1.5T-cal_dv1.5T-test,65,0,13632,15136,0.9006342494714588,1763,15136,0.5447736073569328
_blurred_SD2,dv1.5T-cal_dv1.5T-test,65,1,681,1204,0.5656146179401993,43,1204,1.6158147079721905e-06
_blurred_SD2,dv1.5T-cal_dv1.5T-test,66,0,12984,15179,0.8553923183345411,1720,15179,9.368356141461037e-08
_blurred_SD2,dv1.5T-cal_dv1.5T-test,66,1,1056,1161,0.9095607235142119,86,1161,0.6245385790583632
_blurred_SD2,dv1.5T-cal_dv1.5T-test,67,0,14086,15222,0.9253711733018001,1677,15222,0.9998166317560054
_blurred_SD2,dv1.5T-cal_dv1.5T-test,67,1,1074,1118,0.960644007155635,129,1118,0.9967476289299592
_blurred_SD2,dv1.5T-cal_dv1.5T-test,68,0,14079,15179,0.9275314579353053,1720,15179,0.9999678090679079
_blurred_SD2,dv1.5T-cal_dv1.5T-test,68,1,555,1161,0.4780361757105943,86,1161,2.950468287045689e-16
_blurred_SD2,dv1.5T-cal_dv1.5T-test,69,0,13230,15136,0.8740750528541226,1763,15136,0.0007121331349673035
