class_conditional,variant_test_data,cal_test,run,class,is_correct,verdict,ps_size,confidence,credibility,margin,actual_class_pred_prob,prop_class1
True,blurred_SD1,baseline3T-cal_dv1.5T-test,16,all,0.9492044063647491,0.8334761321909425,0.8705018359853122,0.9971014492753624,0.4244702665755297,0.42157171585089204,0.9982922077178955,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,17,all,0.9433292533659731,0.8375764993880049,0.8850673194614443,0.9974226804123711,0.47394366197183097,0.4713663423842021,0.9982820153236389,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,18,all,0.947062423500612,0.8501223990208079,0.9285189718482252,0.9953703703703703,0.43655778894472363,0.4322422296668528,0.99832683801651,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,19,all,0.9473072215422277,0.8302325581395349,0.8648102815177479,0.9885057471264368,0.399767576990122,0.3882733241165588,0.9983309209346771,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,20,all,0.9512239902080784,0.7544675642594859,0.7806609547123623,0.9966887417218543,0.39674634794156705,0.39343508966342133,0.9983272552490234,0.06315789473684211
True,blurred_SD1,baseline3T-cal_dv1.5T-test,21,all,0.9447368421052632,0.8380048959608323,0.9348225214198287,0.9885057471264368,0.41196978500871584,0.40047553213515263,0.9982830584049225,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,22,all,0.9420440636474908,0.8481640146878825,0.9373929008567932,0.9966887417218543,0.44687915006640105,0.44356789178825534,0.9983258843421936,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,23,all,0.9521419828641371,0.8356793145654835,0.8739902080783354,0.9974226804123711,0.4584507042253521,0.45587338463772326,0.9983263909816742,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,24,all,0.94265605875153,0.8097919216646267,0.8677478580171358,0.9953703703703703,0.435929648241206,0.43130001861157635,0.9983749985694885,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,25,all,0.9464504283965728,0.84859241126071,0.937515299877601,0.9966887417218543,0.449535192563081,0.4462898956052171,0.998287558555603,0.07105263157894737
