variant_test_data,cal_test,run,n_cov,n_val,coverage,p_value
_blurred_SD1,dv1.5T-cal_dv1.5T-test,40,14673,16340,0.8979804161566708,0.5706057043814164
_blurred_SD1,dv1.5T-cal_dv1.5T-test,41,15217,16340,0.9312729498164015,0.8403063561155071
_blurred_SD1,dv1.5T-cal_dv1.5T-test,42,14036,16340,0.8589963280293758,0.27592103368804455
_blurred_SD1,dv1.5T-cal_dv1.5T-test,43,15290,16340,0.9357405140758874,0.8694006253747938
_blurred_SD1,dv1.5T-cal_dv1.5T-test,44,14446,16340,0.8840881272949817,0.45446801765388684
_blurred_SD1,dv1.5T-cal_dv1.5T-test,45,14083,16340,0.8618727050183599,0.29374686527979116
_blurred_SD1,dv1.5T-cal_dv1.5T-test,46,14403,16340,0.8814565483476132,0.4335282688922651
_blurred_SD1,dv1.5T-cal_dv1.5T-test,47,14106,16340,0.8632802937576499,0.30273640888120856
_blurred_SD1,dv1.5T-cal_dv1.5T-test,48,15208,16340,0.9307221542227662,0.8365397489670059
_blurred_SD1,dv1.5T-cal_dv1.5T-test,49,14229,16340,0.8708078335373317,0.3537085421952389
_blurred_SD1,dv1.5T-cal_dv1.5T-test,50,14551,16340,0.890514075887393,0.5072191108292123
_blurred_SD1,dv1.5T-cal_dv1.5T-test,51,14028,16340,0.8585067319461445,0.27296004619292186
_blurred_SD1,dv1.5T-cal_dv1.5T-test,52,14617,16340,0.8945532435740514,0.5413050995761508
_blurred_SD1,dv1.5T-cal_dv1.5T-test,53,14913,16340,0.9126682986536108,0.6964752837722245
_blurred_SD1,dv1.5T-cal_dv1.5T-test,54,13636,16340,0.8345165238678091,0.15372021511881143
_blurred_SD1,dv1.5T-cal_dv1.5T-test,55,15209,16340,0.9307833537331701,0.8369601188841097
_blurred_SD1,dv1.5T-cal_dv1.5T-test,56,15221,16340,0.9315177478580171,0.841968237326397
_blurred_SD1,dv1.5T-cal_dv1.5T-test,57,14441,16340,0.8837821297429621,0.4520114328879591
_blurred_SD1,dv1.5T-cal_dv1.5T-test,58,14203,16340,0.8692166462668298,0.3425355387031498
_blurred_SD1,dv1.5T-cal_dv1.5T-test,59,15713,16340,0.9616279069767442,0.9780999093683583
_blurred_SD1,dv1.5T-cal_dv1.5T-test,60,14929,16340,0.9136474908200735,0.7046817532733582
_blurred_SD1,dv1.5T-cal_dv1.5T-test,61,14322,16340,0.8764993880048959,0.39532735184500206
_blurred_SD1,dv1.5T-cal_dv1.5T-test,62,13799,16340,0.8444920440636475,0.19725299179733516
